CustomerID,Name,Age,Gender,Email,Phone,Income,SignupDate,MembershipLevel,City_Chennai,City_Delhi,City_Kolkata,City_Mumbai
1928,Whitney Baker,-0.8379353036229645,1,jeremy12@yahoo.com,+1-654-189-8371x2115,0.977820378264072,2021-06-30,Platinum,False,True,False,False
1929,Thomas Castro,-0.4594820667484678,0,pamela94@nelson-best.com,(680)261-6327x9624,1.214973329975497,2022-10-11,Basic,False,False,True,False
1930,Christopher Powell,1.2057121754993179,1,moyerjim@ferguson.com,(661)703-4274x49892,-1.3432904379175132,2025-04-14,Gold,False,True,False,False
1931,Heather Owens,0.7515682912499217,1,jmendez@yahoo.com,080.943.9398x067,-0.6343253244855974,2024-08-31,Silver,True,False,False,False
1932,Dawn Lane,-0.9893165983727633,0,timothy56@dorsey.biz,+1-469-262-5715x0566,0.36200061678649714,2022-05-06,Silver,True,False,False,False
1933,Michael Hall,-0.7622446562480653,0,ortizdavid@little.info,(293)907-7605x6586,0.2183581411463393,2024-06-09,Silver,False,False,True,False
1934,Tina Reyes,-0.6108633614982665,0,ann77@hotmail.com,(010)864-2565x31320,0.07952389690370816,2023-05-07,Basic,False,True,False,False
1935,Kyle Kane,1.432784117624016,1,rhonda58@strong.org,7459737110,-0.5333015412718698,2020-10-13,Silver,True,False,False,False
1936,Dr. Victor Kennedy,-0.3837914193735685,1,matthew01@hotmail.com,487-010-7562x29656,3.0775452900261397,2024-10-11,Gold,False,False,False,True
1937,David Allen,-1.140697893122562,1,bryantwesley@hotmail.com,(014)419-3112x038,0.6201932728423607,2021-07-08,Gold,True,False,False,False
1938,Nathan Tran,0.373115054375425,0,sholland@stokes-hunter.com,+1-878-560-7470,0.2701059549732622,2023-12-13,Basic,False,False,False,True
1939,Casey Bridges,-1.140697893122562,1,ahartman@yahoo.com,+1-194-118-1890x084,1.0176683031588414,2022-04-07,Platinum,True,False,False,False
1940,William Jordan,-1.6705324247468574,1,heather07@weiss.com,(806)822-9301x448,0.8814515456121732,2023-12-31,Silver,False,False,False,True
1941,Michael Henderson,1.2057121754993179,1,phillipstimothy@gmail.com,(785)441-6570x355,-2.3760004627408082,2020-12-12,Gold,True,False,False,False
1942,Kelly Estrada,-1.2920791878723608,0,ltrujillo@yahoo.com,665-739-0653,-0.7550810871730947,2022-11-24,Basic,False,False,False,False
1943,Phillip Johnson,0.9029495859997205,0,angelacook@harris.biz,867.964.7231,-1.0695578550106746,2021-11-09,Basic,False,False,False,False
1944,Lauren Beltran,-0.23241012462376978,0,houstonkaren@baird.com,+1-997-847-4541x246,-1.8477524361188746,2024-11-08,Platinum,False,False,False,True
1945,Hector Ramirez,-0.08102882987397107,1,opollard@howard-miller.com,001-415-695-3238x3528,0.6243333831221625,2025-04-26,Platinum,False,False,False,True
1946,Carol Vasquez,0.9029495859997205,1,santanajeremiah@jensen.org,001-599-310-6913x560,0.37603930807721886,2021-02-06,Gold,False,False,False,False
1947,Rebecca Boyd,0.5244963491252237,0,brittanymoses@copeland-diaz.com,580-080-5953x177,-0.23705806354109166,2025-02-14,Basic,False,False,True,False
1948,Shelly Vaughn,0.2974244070005257,1,bruiz@hoffman.info,+1-838-124-8083,-1.9754918977457572,2023-02-12,Basic,False,False,True,False
1949,Karen Little,-0.6108633614982665,0,campbellaaron@jones.com,(275)642-9550,0.44667376520762,2022-03-04,Basic,False,False,True,False
1950,Kevin Woods,0.07035246487582764,1,andersonsara@gmail.com,(964)474-9723x77126,-0.9990364488620836,2023-12-30,Gold,False,False,False,False
1951,Jeffrey Salas,0.9029495859997205,0,connor34@yahoo.com,+1-828-547-0390x362,-0.859899207618655,2024-08-27,Basic,False,False,True,False
1952,Anthony Peterson MD,-1.140697893122562,0,francescampos@warner.com,567.761.7121x034,-0.32146895405396203,2022-01-13,Silver,False,False,False,True
1953,Henry Arnold,-1.594841777371958,1,gnunez@chen.com,(202)495-4381,0.2168630164499681,2021-11-25,Silver,False,False,False,False
1954,Scott Taylor,-1.0650072457476627,0,angelajoseph@yahoo.com,+1-572-386-3739x785,0.10312150702126369,2021-02-01,Platinum,False,False,False,False
1955,David Evans,0.9029495859997205,1,castillojohn@howard-lopez.com,650-312-8611,-0.1968338112789458,2023-12-09,Gold,False,False,False,True
1956,Lindsey Gonzalez,-1.140697893122562,1,dcoffey@hotmail.com,862-965-5144x08406,-0.3350269240526628,2025-03-13,Gold,False,True,False,False
1957,Patricia Martin,-1.7462230721217569,0,snyderjessica@grimes.com,001-979-252-2347x37460,-0.27478551866893697,2021-07-14,Platinum,False,False,False,True
1958,Jerome Liu,-1.7462230721217569,1,john48@gmail.com,001-695-744-9051x312,-0.5433875221084937,2020-11-17,Gold,False,False,True,False
1959,Dr. Tracie Jackson MD,-1.140697893122562,1,oporter@yahoo.com,(909)710-1420,-1.2025638628262052,2023-05-04,Gold,True,False,False,False
1960,Christopher Price,0.22173375962562633,0,danielrichardson@edwards.info,001-030-026-8552,-1.1550274526910365,2021-01-21,Silver,False,True,False,False
1961,William Rogers,0.5244963491252237,1,wgray@yahoo.com,304-487-2478,0.9994283929495011,2024-05-18,Silver,False,False,True,False
1962,Lisa Lewis,-1.594841777371958,1,qlucas@giles.com,+1-530-181-6689x9599,0.010676358220025703,2020-12-30,Gold,False,False,True,False
1963,Brian Nelson,1.432784117624016,0,katherinecraig@yahoo.com,659-183-6309,-0.2968808747489261,2022-08-05,Gold,False,False,False,False
1964,Marissa Snyder,0.0,0,qjohnston@hensley.info,(676)345-5081x62300,-1.0898963377246962,2025-03-15,Gold,False,True,False,False
1965,Kelli Mcclain,0.6758776438750225,1,thill@yahoo.com,(337)581-4919,-0.6916223119556928,2024-08-26,Gold,False,False,True,False
1966,Joseph Norton,-1.36776983524726,1,brent57@nelson.net,871-667-2996x222,0.16724432944713571,2020-07-20,Platinum,False,False,True,False
1967,Kimberly Barron,0.14604311225072697,1,blopez@yahoo.com,212.623.6788,0.8005824099573624,2024-12-21,Silver,False,False,False,True
1968,Michael Pham,1.659856059748714,1,whiteheaddavid@hotmail.com,408-360-5845x60557,0.17929189758976144,2022-03-10,Silver,False,False,False,True
1969,Mary Smith,1.432784117624016,0,mccluretodd@yahoo.com,944.508.1791x3621,-0.36436670926431963,2025-01-19,Basic,True,False,False,False
1970,Mark Reynolds,-0.005338182499071721,1,kimberlysmith@gmail.com,341.365.1794,1.3496582976425044,2022-03-31,Silver,True,False,False,False
1971,Sarah Long,-0.30810077199866914,0,yvonnephillips@price.com,239-043-4177x126,2.0876001091237772,2022-07-20,Basic,False,False,False,True
1972,Mrs. Monique Walker,1.3570934702491166,0,christine43@martinez.com,(173)188-2180x6137,0.8566231056611269,2023-06-08,Silver,False,False,True,False
1973,Jenna Suarez,-0.8379353036229645,1,choidavid@hotmail.com,165-381-6633x82996,-1.5958091568592871,2023-06-15,Gold,True,False,False,False
1974,Victoria Cox,-0.4594820667484678,0,courtneywolfe@hotmail.com,317-658-6447,-0.33820151783916735,2022-03-17,Basic,False,False,False,False
1975,Jeremy Hamilton MD,0.373115054375425,1,garciawilliam@gmail.com,(215)140-2656x02382,1.692949316397921,2020-11-17,Gold,False,True,False,False
1976,Pamela Smith,0.373115054375425,0,pamelawatkins@brown.com,555.497.1486x577,-0.6944546973648266,2024-12-01,Platinum,False,False,False,False
1977,Kathy Webb,1.2814028228742174,0,daniel44@hernandez-richardson.com,7730080595,0.2350464011684034,2020-10-11,Gold,False,True,False,False
1978,Krista Wilson,1.7355467071236133,1,theodore95@yahoo.com,885.507.8257x9637,0.19211452696804013,2021-01-19,Gold,False,True,False,False
1979,Brenda Moore,-0.6108633614982665,1,lambdennis@maxwell.com,(185)588-4439,0.48367453677220834,2020-11-09,Gold,False,False,False,False
1980,Julie Ramos,-1.5191511299970588,0,poolejoshua@kemp.biz,001-642-847-9531x816,-2.0653771038192503,2022-02-14,Basic,False,True,False,False
1981,Jared Reilly,1.5084747649989152,1,randyherrera@gmail.com,3775951161,0.9530790181233385,2021-01-18,Gold,False,True,False,False
1982,Michael Stewart,1.7355467071236133,0,graylisa@black.net,(795)603-8558x99273,0.5506429848122911,2023-12-27,Silver,False,False,True,False
1983,Megan Lucas,0.4488057017503244,1,pam23@avila-coleman.com,(163)432-5157x864,-0.9130453907971562,2022-11-08,Platinum,False,False,False,True
1984,Jaime Jensen,-0.9893165983727633,0,hannah86@yahoo.com,001-153-011-7215x855,-0.07550209967060495,2022-11-06,Basic,False,True,False,False
1985,Crystal Herrera,-1.7462230721217569,1,danny42@yahoo.com,+1-809-722-5984x901,1.847639215458745,2021-03-13,Basic,False,False,True,False
1986,Stacy Matthews,1.7355467071236133,1,sjohnson@hotmail.com,759.730.8528,-2.0207397893572567,2021-07-17,Basic,True,False,False,False
1987,Becky Alexander,0.2974244070005257,0,katherine14@price-rodriguez.com,+1-324-916-5335x676,-1.5667509806248419,2024-02-09,Silver,False,True,False,False
1988,Wesley Wall,0.0,0,davidspears@yahoo.com,+1-157-293-2591x093,-0.7693418065181826,2021-07-19,Gold,False,True,False,False
1989,Lori Pierce,-1.0650072457476627,1,schmittkristine@gmail.com,4447646260,0.8440056994615395,2021-09-14,Silver,False,False,True,False
1990,Caleb Frost,-1.36776983524726,1,ericamoore@wilson.info,3215637797,-1.0360922182016068,2022-09-07,Basic,True,False,False,False
1991,Carolyn Schultz,1.1300215281244186,1,jim55@hotmail.com,(366)757-7378x6602,-0.016554669713812833,2024-04-01,Basic,False,False,True,False
1992,Tammy Harper,0.2974244070005257,0,peterscharles@shaffer-soto.com,252-189-3181x301,2.071546360468089,2024-01-14,Gold,False,False,True,False
1993,Shannon Wilson,1.0543308807495193,1,craigsantos@hotmail.com,792-360-3559x10635,1.177073242942996,2020-09-14,Gold,False,False,True,False
1994,Heather Davis,-0.6865540088731659,0,walterbernard@holloway.com,(778)730-0282,-1.4668541425586181,2025-01-27,Gold,True,False,False,False
1995,Donald Scott,1.5084747649989152,1,hollowayjustin@gmail.com,494.461.8471x523,0.5262922107213255,2024-04-20,Basic,False,False,False,False
1996,Angela Whitaker,0.14604311225072697,0,williamstricia@gmail.com,410.947.2622,-1.2343423919652876,2023-11-07,Gold,False,False,True,False
1997,Matthew Curtis DDS,1.1300215281244186,1,tmarsh@gmail.com,(296)785-1923x525,-1.30054800049748,2021-09-24,Basic,True,False,False,False
1998,Lauren Nguyen,1.7355467071236133,0,andreashah@gmail.com,+1-522-235-7213x276,0.010676358220025703,2021-04-04,Gold,False,False,False,True
1999,Andrew Adkins,-1.4434604826221593,1,charles55@gmail.com,407-780-3087,-0.6875433103147075,2021-09-30,Platinum,True,False,False,False
2000,Becky Lee,-1.594841777371958,1,jeffreynelson@vega.com,+1-874-713-7792x7621,1.5801269827447446,2023-11-28,Gold,False,False,False,True
2001,Andrea Wagner,1.2057121754993179,0,changmatthew@choi-taylor.com,(562)654-4302,-1.2616258714807769,2021-03-07,Gold,False,False,True,False
2002,Valerie Rodriguez,-0.8379353036229645,1,trice@hester.com,(869)072-6387x7887,0.30412156953167646,2021-01-26,Silver,False,True,False,False
2003,Rebecca Sutton,-0.4594820667484678,1,jason51@yahoo.com,190.755.7563,-0.8689315736743551,2022-04-24,Gold,False,False,False,False
2004,Susan Herman,0.373115054375425,0,klee@yahoo.com,757.793.0415x3456,-1.0691799999273275,2022-03-01,Silver,False,False,False,True
2005,Colleen Espinoza,-0.005338182499071721,0,johnriley@yahoo.com,(763)960-0148,0.786348171022428,2020-10-07,Basic,False,False,False,False
2006,Austin Smith,0.0,0,brian91@holland.com,383.951.3268x404,0.6400123321264443,2025-01-31,Basic,True,False,False,False
2007,Ashley Walker,-0.5351727141233672,1,donnaevans@lawrence-lewis.com,731-278-0460x617,0.5939079010942034,2023-02-03,Platinum,True,False,False,False
2008,John Gardner,1.2057121754993179,0,dgonzales@morrow.info,(151)545-8826,1.3819150018803243,2022-01-13,Basic,False,False,False,True
2009,Jason Holt,0.6001869965001231,0,piercejeffery@yahoo.com,614.605.3531x3425,-2.02424895294128,2025-01-12,Basic,False,False,False,False
2010,Michele Crosby,0.9029495859997205,0,myerssierra@smith-montes.com,(826)909-1685,-0.2538033582927174,2021-03-07,Silver,False,True,False,False
2011,George Ross,-1.36776983524726,1,dgreen@hotmail.com,+1-320-577-1918,0.37818065662907213,2021-06-05,Silver,False,False,True,False
2012,James Davis,-0.15671947724887042,0,ablack@hotmail.com,(959)375-4758x447,-0.7455679998253736,2024-07-14,Basic,False,False,False,True
2013,Clifford Andrews,-0.6108633614982665,1,swright@hotmail.com,+1-917-542-0979x30827,0.010676358220025703,2022-03-13,Basic,False,False,False,True
2014,Michael Harrison,0.9786402333746198,1,ncruz@gmail.com,527-026-5137x35060,-0.8828643433244624,2020-08-05,Platinum,True,False,False,False
2015,Karen Obrien,-1.0650072457476627,0,dakotaanderson@hotmail.com,001-332-163-6369x9794,-0.10229467312093679,2021-12-31,Platinum,False,True,False,False
2016,Brandon Jones,1.3570934702491166,1,angela60@washington.net,523.308.8344x239,-0.8969707633565389,2023-07-30,Platinum,False,False,False,True
2017,Kimberly Mann,0.2974244070005257,1,chart@williams.com,(764)325-2865x522,0.010676358220025703,2023-04-22,Platinum,False,False,True,False
2018,Julie Salazar,1.432784117624016,0,frederick49@jones.com,152-685-8012,-0.28951422833962615,2023-06-23,Basic,True,False,False,False
2019,Suzanne Cooper,-1.2163885404974613,1,colinbradley@hotmail.com,483-728-7406,-0.19033592601814986,2023-10-20,Silver,False,False,False,True
2020,Daniel Brooks,0.22173375962562633,1,ganderson@hotmail.com,312-329-9875,-1.0425203377664203,2023-02-26,Basic,False,False,True,False
2021,Alicia Small,0.9786402333746198,0,shannon93@yahoo.com,066.177.5047x46234,0.08707998009333894,2022-10-17,Platinum,False,False,False,True
2022,Joseph Garcia PhD,1.3570934702491166,0,jamesanderson@watts.com,+1-150-116-7304x29679,0.6148488131392221,2022-08-09,Platinum,False,False,True,False
2023,Rick King,1.432784117624016,0,mdeleon@cook-garcia.info,+1-570-725-5668x6503,0.3106347319521759,2024-07-30,Platinum,True,False,False,False
2024,Ariana Martinez,0.07035246487582764,1,mark34@yahoo.com,+1-034-905-0410x8922,0.6445664534342257,2023-12-11,Silver,False,False,True,False
2025,Shane Patterson,1.3570934702491166,1,murphyrachel@mcneil.org,9586820222,1.2138311076682902,2024-06-11,Silver,False,False,True,False
2026,Christopher Anderson,0.22173375962562633,1,golson@hotmail.com,001-144-326-4085x1198,1.7519318838220317,2023-05-16,Platinum,True,False,False,False
2027,Dr. Elizabeth Bennett,-0.4594820667484678,1,markellison@yahoo.com,(076)147-5126x9158,-0.006243605390882789,2020-07-18,Silver,False,False,False,False
2028,James Fernandez,-1.594841777371958,1,jacoblewis@yahoo.com,001-716-481-8186,0.9074359573141603,2021-04-28,Basic,False,False,False,False
2029,William Payne,0.7515682912499217,0,uwilliams@hotmail.com,346.804.9499x394,-0.767309944277542,2022-07-26,Basic,False,False,False,True
2030,Cory Sandoval,-0.8379353036229645,1,marynovak@yahoo.com,(919)123-3296x980,-1.9732446275532889,2024-12-15,Platinum,False,True,False,False
2031,Haley Gill,0.5244963491252237,1,karenkelly@gmail.com,001-228-977-2906x283,-0.2513931317300726,2024-08-24,Platinum,False,False,False,False
2032,Colleen Santos,-0.7622446562480653,1,dcollins@gmail.com,624-440-1926x065,-0.7474109345243404,2021-12-21,Platinum,True,False,False,False
2033,Leah Henderson,0.8272589386248211,1,garciajennifer@yahoo.com,217.975.8778,0.7161445297956811,2024-06-21,Platinum,True,False,False,False
2034,Crystal Frazier,0.373115054375425,1,andremorrison@page.com,+1-224-527-8717,0.2591746379663467,2025-01-23,Gold,True,False,False,False
2035,Christina Butler,-0.6865540088731659,1,ljohnson@quinn.biz,(324)544-7607x40183,-1.5872233931056028,2021-12-05,Gold,False,False,False,True
2036,Mr. Kyle Lee,0.4488057017503244,0,ulandry@schneider.com,+1-464-443-5939x8381,-0.4241416520384146,2022-03-22,Gold,False,False,False,True
2037,Mercedes Jones,-0.8379353036229645,1,dyerteresa@gmail.com,(245)888-7834,-0.19531475236570484,2021-04-25,Platinum,False,False,False,False
2038,Christopher Johnson,1.5084747649989152,1,eadams@wilson.net,764.567.6009x375,0.7321122171183697,2022-07-18,Platinum,False,False,False,False
2039,Matthew Preston,-0.9136259509978639,1,cookehunter@scott.com,001-231-357-3239x32436,-0.982933813295342,2024-01-13,Basic,False,False,False,True
2040,Raymond Walker,-0.15671947724887042,0,sydneyespinoza@weaver.com,+1-961-420-8802,2.0906132742560755,2022-11-27,Silver,False,False,True,False
2041,John Lewis,-1.36776983524726,1,bradley89@allen-weaver.net,962-544-5195x78820,-0.1974866552369658,2022-12-14,Silver,False,False,False,False
2042,Tiffany Kemp,-1.2920791878723608,1,leahgray@gmail.com,+1-093-151-8602,0.45011774624357326,2022-12-19,Basic,False,False,False,False
2043,Jesse Howell,0.4488057017503244,1,mariafoley@peterson.com,+1-619-009-4804x51304,0.10196349831569604,2023-10-19,Platinum,False,True,False,False
2044,Adrian Jimenez,0.6001869965001231,0,margaretmartinez@hotmail.com,+1-562-876-1891x67027,0.010676358220025703,2025-02-19,Basic,True,False,False,False
2045,Sandra Palmer,1.0543308807495193,1,laurastephens@hotmail.com,166.599.6776x680,0.6905715829283904,2024-06-04,Gold,False,False,True,False
2046,Amanda Hartman,-1.7462230721217569,0,harrisonmatthew@hotmail.com,659.105.7686,0.7401902699312227,2021-12-06,Platinum,False,False,False,True
2047,Donna Stewart,0.9029495859997205,1,npark@reeves.biz,(358)724-5241x5882,-1.421202933930931,2023-11-17,Silver,True,False,False,False
2048,Andrew Powers,0.22173375962562633,1,tmadden@gmail.com,001-138-414-4628x6401,0.010676358220025703,2024-08-27,Platinum,True,False,False,False
2049,Rebecca Anderson,1.1300215281244186,0,stewartregina@davis.info,+1-391-691-7958x39457,0.25248171429999616,2023-09-09,Basic,True,False,False,False
2050,Aaron Smith,1.5084747649989152,1,suzannelucas@miller-fox.com,(349)249-1909x0831,-0.18152507877815857,2020-09-27,Silver,False,True,False,False
2051,Karen Burton,-0.9136259509978639,1,hardingsteven@olson.com,895-184-3289x3458,0.13430320845457427,2022-07-30,Platinum,False,False,False,True
2052,David Waters,1.1300215281244186,0,sandra56@gmail.com,001-239-633-0837x2983,0.0102822074996613,2023-05-06,Gold,True,False,False,False
2053,Richard Jones,-1.36776983524726,0,carmstrong@anderson.info,596-206-0689x8841,-0.36102559443704063,2024-11-07,Basic,True,False,False,False
2054,Evan Keller,1.1300215281244186,0,allisonholly@lopez-jacobson.biz,535.383.8877x93746,-0.10854863306512408,2024-02-27,Silver,False,True,False,False
2055,Rodney Phillips,-0.005338182499071721,1,ricky24@hotmail.com,146-760-3570,-0.5338667961809205,2025-04-11,Platinum,False,False,True,False
2056,Steven Bartlett,-1.5191511299970588,1,qkelly@gmail.com,+1-209-117-2023x402,-0.9151281769034771,2023-04-09,Platinum,False,False,False,True
2057,Jessica Wiley,-1.5191511299970588,1,annalane@brown.com,(244)604-7539,0.20844224602108746,2021-04-10,Platinum,False,True,False,False
2058,Margaret Wilson,1.2057121754993179,0,colemanrichard@williams.com,(093)766-1758x1525,-0.5680143035514464,2022-07-21,Basic,True,False,False,False
2059,Todd Moore,-1.5191511299970588,0,angelahernandez@yahoo.com,001-044-241-7926x3846,-0.40849427583085457,2024-08-22,Platinum,False,False,False,False
2060,Joseph Hensley,-0.5351727141233672,0,michelle08@smith.com,(242)707-5138x55442,0.3193274358237887,2020-07-15,Gold,False,False,False,False
2061,Sandy Burgess,-0.15671947724887042,1,angela32@mayo-carter.com,6823019807,0.06001801939355833,2025-01-30,Platinum,False,False,False,False
2062,Vanessa Jones,0.22173375962562633,1,doylerachel@yahoo.com,+1-459-948-7858x77030,0.3935795243721128,2023-07-09,Basic,False,False,False,True
2063,Eric Dean,-1.140697893122562,0,sally61@gmail.com,001-738-508-5681x352,0.15409986123775846,2023-03-23,Basic,False,False,False,False
2064,Sarah Martin,0.07035246487582764,1,jonathan12@yahoo.com,600.856.9092x4907,0.2943411318891342,2025-01-02,Platinum,True,False,False,False
2065,Rachel Collins,0.9029495859997205,0,russellortega@yahoo.com,+1-322-189-3580x723,0.6899813753251568,2022-09-18,Platinum,True,False,False,False
2066,Steven Collins,1.3570934702491166,1,rcox@dunn-ayala.biz,001-286-243-9711x56016,-0.7540442772678455,2025-05-28,Basic,False,False,False,False
2067,Brian Kent,1.0543308807495193,1,jeffreyellis@yahoo.com,654-916-3330x423,0.010676358220025703,2020-10-03,Silver,False,False,False,True
2068,Ronald Carter,1.0543308807495193,1,christinakhan@yahoo.com,175-541-5934x0599,-0.054815806953987314,2024-02-15,Silver,True,False,False,False
2069,Jonathan Ruiz,0.373115054375425,1,christopher81@gmail.com,(114)048-1699x864,1.236295661774461,2025-05-02,Gold,False,False,False,True
2070,Scott Turner,-1.5191511299970588,1,jennifer51@yahoo.com,101-009-2127x792,0.8533838385652083,2023-05-12,Silver,False,False,True,False
2071,Shannon Johnson,-0.4594820667484678,1,zpratt@hotmail.com,832-379-6456,-1.454348768863527,2021-10-13,Gold,True,False,False,False
2072,Sara Haynes,-0.6865540088731659,0,darrenharvey@hernandez.net,001-509-104-3793,1.8177438508725166,2021-04-03,Gold,True,False,False,False
2073,Melissa Aguilar,0.22173375962562633,0,ybaker@gmail.com,001-656-976-8604x275,-0.3238501540131687,2024-04-16,Platinum,True,False,False,False
2074,Jordan Barker,0.8272589386248211,0,gracecooper@porter.net,844-814-8205,0.010676358220025703,2021-02-22,Gold,True,False,False,False
2075,Mariah Johnson,-0.9893165983727633,1,scott87@yahoo.com,017-666-8097x74998,0.010676358220025703,2022-05-23,Basic,False,False,False,True
2076,Jonathan Clay,0.9029495859997205,1,veronica20@gmail.com,001-943-204-0178x464,1.035085792937446,2021-06-05,Basic,False,True,False,False
2077,Jaime Lamb,-1.2163885404974613,0,shannon57@gmail.com,(560)118-2478x40098,-0.8581265478543268,2022-02-01,Basic,False,False,True,False
2078,David Pena,0.2974244070005257,0,mvargas@hernandez.net,526-531-5473x26962,-2.194646827609824,2023-08-11,Gold,False,False,True,False
2079,Darrell Murphy,1.0543308807495193,1,mvalentine@hotmail.com,1574502156,-0.9152325708281214,2025-02-05,Platinum,False,True,False,False
2080,Elizabeth Huynh,-1.7462230721217569,1,wrightchristian@hotmail.com,223-046-7224x9200,0.5593743908218214,2023-09-19,Gold,False,False,False,True
2081,Amber Weber,0.0,0,ksanchez@barnes.info,290-702-2061x7247,0.5885782093121118,2020-09-08,Gold,False,False,False,True
2082,Michelle Schultz,-1.4434604826221593,0,zbecker@yahoo.com,001-036-884-1605x320,-1.289845840886126,2022-08-28,Basic,False,False,False,True
2083,Christopher Jones,-0.8379353036229645,1,jasonperez@hotmail.com,020.749.2136,0.6508097193666206,2023-05-15,Platinum,False,False,False,True
2084,Christopher Cole,1.5084747649989152,1,williamssydney@bailey-rollins.com,708.055.2186x44388,1.0412261926611666,2021-05-30,Gold,False,True,False,False
2085,Jeffery Martin,-1.4434604826221593,1,danielweber@gardner.com,001-392-375-7178,-0.7466592982669007,2020-12-19,Platinum,True,False,False,False
2086,Matthew Elliott,-0.4594820667484678,0,atkinsonkerri@chavez.com,+1-721-095-1951,-0.3919577689285177,2024-07-23,Platinum,False,False,False,True
2087,Tina Rodriguez,0.6758776438750225,0,rsingh@gmail.com,001-603-534-7632x92123,-1.5058236307704038,2024-07-17,Platinum,True,False,False,False
2088,Christina Smith,-1.6705324247468574,1,tiffanygibson@gmail.com,001-422-326-5485x8288,1.4668957304501562,2024-07-07,Silver,False,True,False,False
2089,James Ramirez,-0.08102882987397107,0,robert48@yahoo.com,674-005-8631x19497,-2.0613281472590166,2022-01-20,Basic,True,False,False,False
2090,Gary Levy,0.0,1,tjohnson@lewis.com,+1-753-966-0285x333,-0.8072994375189023,2023-04-24,Silver,True,False,False,False
2091,Ian Kennedy,-0.5351727141233672,1,morganchan@vargas.com,001-257-819-9123,-1.1912144608820552,2023-09-02,Platinum,False,True,False,False
2092,Rebecca Lynch,0.4488057017503244,0,osmall@gmail.com,780.317.9960x18012,0.8535554519925503,2022-07-07,Platinum,False,False,False,False
2093,Michelle Rice,0.5244963491252237,1,bill50@pierce.org,+1-953-494-3745x527,-1.5662712778101344,2022-06-14,Gold,False,False,False,False
2094,Tammy Williams,-1.140697893122562,1,gallegosjeremy@gmail.com,001-139-831-3573x26412,-0.6635714097844024,2025-02-08,Gold,False,False,True,False
2095,Richard Fleming,-1.0650072457476627,0,sgreen@gmail.com,001-916-884-1190x3205,1.8958977260092584,2021-03-07,Silver,False,False,True,False
2096,Herbert Lee,-1.140697893122562,0,jefferyhill@carroll-hernandez.com,965.498.5596,1.052840398706853,2025-04-12,Silver,False,False,False,False
2097,Michelle Johnson,0.4488057017503244,1,jessica61@yahoo.com,001-441-923-7329x34861,1.4081260247845881,2024-01-21,Basic,False,False,True,False
2098,Lucas Garcia,-0.30810077199866914,0,davidallison@yahoo.com,281.486.4652x21610,1.0745910002161878,2024-05-08,Basic,False,False,True,False
2099,Juan Clark,1.659856059748714,1,jimgardner@yahoo.com,(669)552-7241,-0.8097127195134878,2022-05-26,Gold,False,False,True,False
2100,Michelle Wallace,-1.36776983524726,0,zellis@gmail.com,(187)465-3033,0.47549514546665217,2024-09-26,Gold,False,False,False,True
2101,Sheila Miller,1.0543308807495193,1,shelia26@hickman-thompson.com,001-346-411-9640x0782,-3.2916787871738005,2022-06-17,Silver,False,False,True,False
2102,William Walters,0.6001869965001231,1,amanda39@cain.com,(780)400-3983x4193,0.1551458374388298,2021-04-26,Gold,False,False,False,True
2103,Joseph Nicholson,-0.23241012462376978,1,beckjohn@hotmail.com,001-646-015-7049x3166,0.23544717199130646,2024-12-30,Silver,False,False,False,True
2104,Shawn Cardenas,0.14604311225072697,0,hgarrett@gmail.com,819.848.5074x75538,-1.379749379551264,2020-12-18,Basic,False,False,False,False
2105,Pamela Blair,-0.30810077199866914,1,carolellison@lee.org,(548)720-2785,0.22389356534577942,2023-12-24,Gold,False,False,False,True
2106,Rachel Jackson,0.8272589386248211,0,susanevans@hotmail.com,784.765.6697,-0.5780615822501534,2023-04-19,Silver,False,False,True,False
2107,Erik Bryant,-0.9136259509978639,1,jspencer@hotmail.com,696-702-3734,-1.014175604890155,2023-09-03,Platinum,True,False,False,False
2108,Monica Fischer,0.9029495859997205,1,johnbowers@gmail.com,714-346-2282,-0.5552461627094456,2021-03-07,Platinum,True,False,False,False
2109,Lindsey Roach,1.659856059748714,1,thomaswilliam@soto.com,001-203-570-3458x5711,0.6028358732252586,2024-08-20,Silver,False,False,True,False
2110,Latoya Lee,0.5244963491252237,1,zdavis@rice.biz,(067)707-9001x21360,-0.08707200195315001,2022-10-26,Basic,False,False,True,False
2111,Lucas Brown,-1.594841777371958,0,pgomez@hotmail.com,031-980-3615,-0.8914149696108273,2021-04-04,Gold,True,False,False,False
2112,Kayla Smith,-1.2163885404974613,1,meredith25@pruitt.com,(050)843-5500x08817,-0.6112491747526072,2020-08-12,Basic,False,False,False,True
2113,Robert Wilson,1.5841654123738147,0,longchristine@hotmail.com,(471)805-6769x87906,-0.5723219533493358,2020-11-02,Gold,True,False,False,False
2114,Maria Johnson,0.0,1,stevenmyers@nelson.com,(541)507-1409,0.3106077423033654,2023-11-13,Basic,False,True,False,False
2115,Brooke Hart,-0.3837914193735685,1,wilkinsontoni@young-mendoza.com,316-786-8681x54033,0.19733269548429197,2024-09-03,Gold,True,False,False,False
2116,Lauren Bowman,-1.36776983524726,1,baileyamber@watson.com,001-739-059-3244,0.3688885788584029,2024-07-11,Silver,False,False,True,False
2117,Christine Martin,-1.594841777371958,0,raymond86@gmail.com,311-292-0954x09547,-0.591735149423948,2020-06-03,Platinum,False,False,False,True
